from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
GER2,S04,VfL Bochum,FC Schalke 04,Luke Hemmerich,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/300502/transfer_id/1895947
GER2,TSG,SSV Jahn Regensburg,TSG 1899 Hoffenheim,Benedikt Gimber,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227084/transfer_id/1822822
GER2,TSG,SSV Jahn Regensburg,TSG 1899 Hoffenheim,Joshua Mees,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196815/transfer_id/1845744
GER2,WOL,Arminia Bielefeld,VfL Wolfsburg,Leandro Putaro,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237732/transfer_id/1816491
GER2,WOL,FC Ingolstadt 04,VfL Wolfsburg,Christian Traesch,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/38440/transfer_id/1897517
GER2,WOL,SG Dynamo Dresden,VfL Wolfsburg,Paul Seguin,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/183780/transfer_id/1897988
GER2,WOL,Holstein Kiel,VfL Wolfsburg,Amara Conde,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207580/transfer_id/1800581
GER2,BRE,1.FC Nuernberg,SV Werder Bremen,Ulisses Garcia,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/192616/transfer_id/1992336
GER2,BSC,Fortuna Duesseldorf,Hertha BSC,Genki Haraguchi,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/79377/transfer_id/2012112
GER2,FCA,Eintracht Braunschweig,FC Augsburg,Georg Teigl,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/81698/transfer_id/1989886
GER2,FCA,1.FC Kaiserslautern,FC Augsburg,Jan Ingwer Callsen Bracker,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3851/transfer_id/2003915
GER2,FCA,SV Darmstadt 98,FC Augsburg,Dong won Ji,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/164265/transfer_id/2014922
GER2,H96,SpVgg Greuther Fuerth,Hannover 96,Uffe Bech,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94939/transfer_id/2022956
GER2,RBL,1.FC Nuernberg,RasenBallsport Leipzig,Federico Palacios,99,1,1,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/146096/transfer_id/1995824
GER2,SGE,Holstein Kiel,Eintracht Frankfurt,Max Besuschkow,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207578/transfer_id/2021843
GER2,TSG,SV Darmstadt 98,TSG 1899 Hoffenheim,Baris Atik,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/161072/transfer_id/1998623
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Philipp Ochs,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207592/transfer_id/1992191
GER2,WOL,1.FC Nuernberg,VfL Wolfsburg,Marvin Stefaniak,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196421/transfer_id/2000347
GER2,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Kaylen Hinds,99,1,2,1718,2018,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/290788/transfer_id/2022944
GER2,BSC,FC Erzgebirge Aue,Hertha BSC,Maximilian Pronichev,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/243805/transfer_id/2201329
GER2,F95,FC Erzgebirge Aue,Fortuna Duesseldorf,Emmanuel Iyoha,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/314245/transfer_id/2179860
GER2,H96,1.FC Union Berlin,Hannover 96,Manuel Schmiedebach,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/41507/transfer_id/2148324
GER2,RBL,SpVgg Greuther Fuerth,RasenBallsport Leipzig,Elias Abouchabaka,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/335002/transfer_id/2175930
GER2,SCF,SV Sandhausen,SC Freiburg,Fabian Schleusener,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/229176/transfer_id/2119000
GER2,SCF,SSV Jahn Regensburg,SC Freiburg,Jonas Foehrenbach,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/192169/transfer_id/2137902
GER2,SGE,MSV Duisburg,Eintracht Frankfurt,Felix Wiedwald,99,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/44594/transfer_id/2355097
GER2,BMG,Holstein Kiel,Borussia Moenchengladbach,Laszlo Benes,99,1,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/243188/transfer_id/2385229
GER2,BRE,FC Erzgebirge Aue,SV Werder Bremen,Ole Kaeuper,99,1,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/195676/transfer_id/2358879
GER2,F95,MSV Duisburg,Fortuna Duesseldorf,Havard Nielsen,99,1,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/136181/transfer_id/2360752
GER2,SCF,Holstein Kiel,SC Freiburg,Patrick Kammerbauer,99,1,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227087/transfer_id/2385137
GER2,BRE,Hamburger SV,SV Werder Bremen,Martin Harnik,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31159/transfer_id/2631172
GER2,BRE,VfL Osnabrueck,SV Werder Bremen,Niklas Schmidt,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/275249/transfer_id/2508096
GER2,F95,Holstein Kiel,Fortuna Duesseldorf,Emmanuel Iyoha,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/314245/transfer_id/2518704
GER2,FCB,Hamburger SV,FC Bayern Muenchen,Adrian Fein,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/379979/transfer_id/2512320
GER2,KOE,1.FC Nuernberg,1.FC Koeln,Johannes Geis,99,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/89650/transfer_id/2493536
GER2,KOE,VfB Stuttgart,1.FC Koeln,Nikolas Nartey,99,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/400546/transfer_id/2626693
GER2,KOE,Holstein Kiel,1.FC Koeln,Salih Oezcan,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/244940/transfer_id/2619413
GER2,KOE,SV Wehen Wiesbaden,1.FC Koeln,Jan Christoph Bartels,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/296346/transfer_id/2514250
GER2,PAD,SV Wehen Wiesbaden,SC Paderborn 07,Phillip Tietz,99,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/288340/transfer_id/2515134
GER2,SCF,FC Erzgebirge Aue,SC Freiburg,Christoph Daferner,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/324851/transfer_id/2511088
GER2,SCF,SSV Jahn Regensburg,SC Freiburg,Chima Okoroji,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/284035/transfer_id/2506696
GER2,SCF,VfB Stuttgart,SC Freiburg,Pascal Stenzel,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/195246/transfer_id/2498283
GER2,WOL,SpVgg Greuther Fuerth,VfL Wolfsburg,Marvin Stefaniak,99,1,2,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196421/transfer_id/2489942
GER2,B04,Hamburger SV,Bayer 04 Leverkusen,Joel Pohjanpalo,99,1,2,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/173491/transfer_id/2771169
GER2,BMG,Hamburger SV,Borussia Moenchengladbach,Jordan Beyer,99,1,2,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/403898/transfer_id/2757904
GER2,BRE,SpVgg Greuther Fuerth,SV Werder Bremen,Felix Beijmo,99,1,2,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/322293/transfer_id/2781081
GER2,KOE,Hamburger SV,1.FC Koeln,Louis Schaub,99,1,2,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/147485/transfer_id/2754077
GER2,KOE,VfB Stuttgart,1.FC Koeln,Darko Churlinov,99,1,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/386786/transfer_id/2750031
GER2,M05,SSV Jahn Regensburg,1.FSV Mainz 05,Aaron Seydel,99,1,2,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/187499/transfer_id/2754118
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Robert Zulj,99,1,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/122676/transfer_id/2759291
GER2,BMG,VfL Osnabrueck,Borussia Moenchengladbach,Moritz Nicolas,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/284270/transfer_id/3015441
GER2,BRE,SSV Jahn Regensburg,SV Werder Bremen,Jan Niklas Beste,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/342967/transfer_id/2982346
GER2,BRE,Karlsruher SC,SV Werder Bremen,Benjamin Goller,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/388058/transfer_id/2982807
GER2,FCB,SV Darmstadt 98,FC Bayern Muenchen,Lars Lukas Mai,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/345780/transfer_id/2980169
GER2,KOE,Hannover 96,1.FC Koeln,Kingsley Schindler,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/153678/transfer_id/3003751
GER2,KOE,Holstein Kiel,1.FC Koeln,Niklas Hauptmann,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/205544/transfer_id/2951152
GER2,RBL,1.FC Nuernberg,RasenBallsport Leipzig,Tom Krauß,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/405687/transfer_id/3000943
GER2,SCF,SC Paderborn 07,SC Freiburg,Chima Okoroji,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/284035/transfer_id/2989629
GER2,SCF,Fortuna Duesseldorf,SC Freiburg,Brandon Borrello,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/293592/transfer_id/3040752
GER2,SGE,FC St Pauli,Eintracht Frankfurt,Rodrigo Zalazar,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/606752/transfer_id/3004015
GER2,UNI,Eintracht Braunschweig,1.FC Union Berlin,Suleiman Abdullahi,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/356118/transfer_id/3016414
GER2,UNI,SV Darmstadt 98,1.FC Union Berlin,Nicolai Rapp,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/185427/transfer_id/3012226
GER2,VFB,SV Sandhausen,VfB Stuttgart,Nikolas Nartey,99,1,2,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/400546/transfer_id/2994562
GER2,ARM,VfL Osnabrueck,Arminia Bielefeld,Sebastian Mueller,99,1,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/392139/transfer_id/3232658
GER2,BRE,SV Sandhausen,SV Werder Bremen,Stefanos Kapino,99,1,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/68410/transfer_id/3214417
GER2,M05,Eintracht Braunschweig,1.FSV Mainz 05,Dong won Ji,99,1,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/164265/transfer_id/3226501
GER2,RBL,1.FC Nuernberg,RasenBallsport Leipzig,Dennis Borkowski,99,1,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/467426/transfer_id/3226288
GER2,SCF,SpVgg Greuther Fuerth,SC Freiburg,Luca Itter,99,1,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/296378/transfer_id/3200299
GER2,TSG,SSV Jahn Regensburg,TSG 1899 Hoffenheim,David Otto,99,1,2,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/362184/transfer_id/3213486
GER2,BMG,VfL Osnabrueck,Borussia Moenchengladbach,Elias Kachunga,30000,2,2,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49501/transfer_id/673146
GER2,BSC,Karlsruher SC,Hertha BSC,Marius Gersbeck,45000,2,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196382/transfer_id/2517733
GER2,BVB,MSV Duisburg,Borussia Dortmund,Julian Koch,50.000,2,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53534/transfer_id/419405
GER2,HSV,FC Augsburg,Hamburger SV,Soeren Bertram,50.000,2,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/76143/transfer_id/462673
GER2,SGE,VfL Osnabrueck,Eintracht Frankfurt,Alexander Dercho,50.000,2,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/35345/transfer_id/445719
GER2,BSC,MSV Duisburg,Hertha BSC,Daniel Beichler,50000,2,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/45405/transfer_id/580311
GER2,FCA,FC Hansa Rostock,FC Augsburg,Dominic Peitz,50000,2,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/6522/transfer_id/629579
GER2,KOE,1.FC Union Berlin,1.FC Koeln,Simon Terodde,50000,2,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36284/transfer_id/573215
GER2,M05,FC St. Pauli,1.FSV Mainz 05,Peter Sliskovic,50000,2,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82367/transfer_id/629559
GER2,BMG,FSV Frankfurt,Borussia Moenchengladbach,Mathew Leckie,50000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/126214/transfer_id/732419
GER2,M05,1.FC Union Berlin,1.FSV Mainz 05,Fabian Schoenheim,50000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31652/transfer_id/736565
GER2,M05,SC Paderborn 07,1.FSV Mainz 05,Deniz Yilmaz,50000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/34753/transfer_id/760375
GER2,M05,SG Dynamo Dresden,1.FSV Mainz 05,Petar Sliskovic,50000,2,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82367/transfer_id/772419
